q(t),H_ratio,S(t),MSE(ensemble_vs_ref),KL(f_mean||D),"JS(f_mean,D)",q_stagnation,q_tail_ratio,q_entropy_ratio
0.013333448099694,0.9978491877633601,0.02,1.1423953981842866e-05,7.618547987989587e-09,1.9048314936853036e-09,0.9999178590015625,7.257898747266034,1.1679034994136044
0.013334019560591936,0.9978490757172149,0.02,1.1423915273182325e-05,7.1960051733219185e-09,1.7991798914049958e-09,0.9999178908086265,7.257898350334315,1.1679030152120256
0.013334574440049929,0.9978489668588266,0.02,1.1423877643046058e-05,6.7969624396281775e-09,1.6994046209902184e-09,0.9999179217650245,7.257897967359609,1.1679025452236245
0.01333511322438008,0.9978488610967922,0.02,1.1423841061509747e-05,6.420108767661879e-09,1.6051777772568615e-09,0.9999179518924098,7.2578975978418265,1.1679020890265146
0.013335636385387706,0.9978487583423641,0.02,1.1423805499474735e-05,6.064206338874801e-09,1.5161899061785804e-09,0.999917981211944,7.257897241299032,1.1679016462114769
0.013336144380816095,0.9978486585093722,0.02,1.1423770928645402e-05,5.728087081980648e-09,1.4321486987357325e-09,0.9999180097443048,7.257896897266777,1.167901216381578
0.013336637654778216,0.997848561514146,0.02,1.1423737321507147e-05,5.410647173155727e-09,1.352778334404069e-09,0.9999180375096952,7.257896565297462,1.1679007991517973
0.01333711663817555,0.9978484672754406,0.02,1.1423704651304961e-05,5.1108456661240926e-09,1.2778185178235286e-09,0.9999180645278487,7.257896244959726,1.1679003941486645
0.013337581749099603,0.9978483757143652,0.02,1.1423672892022586e-05,4.82769950383652e-09,1.2070231710943518e-09,0.9999180908180405,7.2578959358378485,1.1679000010099099
0.013338033393224924,0.997848286754313,0.02,1.1423642018362256e-05,4.560280348381944e-09,1.1401603861424885e-09,0.9999181163990933,7.257895637531183,1.1678996193841251
0.013338471964187248,0.9978482003208936,0.02,1.1423612005724975e-05,4.307712400819513e-09,1.07701094558535e-09,0.9999181412893858,7.2578953496536025,1.167899248930434
0.013338897843949649,0.997848116341868,0.02,1.1423582830191348e-05,4.069167885341023e-09,1.0173680627613032e-09,0.9999181655068611,7.257895071832974,1.1678988893181728
0.013339311403156917,0.9978480347470845,0.02,1.1423554468502906e-05,3.843866275153102e-09,9.610364893503916e-10,0.999918189069035,7.257894803710643,1.1678985402265807
0.013339713001478903,0.9978479554684179,0.02,1.142352689804398e-05,3.6310702247768193e-09,9.078317552099101e-10,0.9999182119930031,7.257894544940945,1.1678982013445003
0.013340102987944302,0.9978478784397092,0.02,1.1423500096824052e-05,3.4300835404483214e-09,8.575798197439031e-10,0.9999182342954507,7.257894295190729,1.1678978723700868
0.013340481701261508,0.997847803596709,0.02,1.1423474043460563e-05,3.2402485607465256e-09,8.101162346208365e-10,0.9999182559926572,7.257894054138901,1.1678975530105262
0.013340849470130645,0.997847730877019,0.02,1.142344871716224e-05,3.0609452321447473e-09,7.652859933488052e-10,0.9999182771005085,7.257893821475982,1.1678972429817611
0.013341206613546042,0.9978476602200407,0.02,1.1423424097712834e-05,2.891587301936416e-09,7.229424888954005e-10,0.999918297634502,7.257893596903687,1.167896942008227
0.013341553441088616,0.9978475915669202,0.02,1.1423400165455323e-05,2.731621889894749e-09,6.829473392590622e-10,0.9999183176097549,7.257893380134514,1.1678966498225931
0.013341890253209143,0.997847524860499,0.02,1.1423376901276542e-05,2.5805262682490507e-09,6.451700899911078e-10,0.9999183370410126,7.257893170891352,1.1678963661655166
0.013342217341503426,0.9978474600452626,0.02,1.142335428659224e-05,2.4378079970795397e-09,6.094872792824812e-10,0.9999183559426559,7.257892968907098,1.167896090785398
0.013342534988977361,0.9978473970672944,0.02,1.1423332303332523e-05,2.3030003652506033e-09,5.757825298865217e-10,0.9999183743287098,7.257892773924294,1.1678958234381491
0.013342843470305954,0.997847335874227,0.02,1.142331093392772e-05,2.1756643745058548e-09,5.439458777553555e-10,0.9999183922128484,7.257892585694778,1.167895563886966
0.013343143052082618,0.9978472764151995,0.02,1.1423290161294628e-05,2.055384368058147e-09,5.138734788606168e-10,0.9999184096084065,7.257892403979335,1.167895311902107
0.01334343399306026,0.99784721864081,0.02,1.1423269968823119e-05,1.9417688669926804e-09,4.854673319328831e-10,0.9999184265283819,7.257892228547384,1.167895067260682
0.013343716544387485,0.9978471625030778,0.02,1.1423250340363122e-05,1.8344470287074772e-09,4.5863486665553764e-10,0.9999184429854475,7.2578920591766485,1.1678948297464442
0.013343990949834184,0.9978471079553972,0.02,1.1423231260211971e-05,1.7330701388213105e-09,4.332886384001301e-10,0.9999184589919554,7.257891895652865,1.1678945991495897
0.01334425744601353,0.9978470549525015,0.02,1.1423212713102082e-05,1.637307098703087e-09,4.0934621024612253e-10,0.999918474559945,7.257891737769484,1.1678943752665638
0.013344516262594863,0.9978470034504213,0.02,1.1423194684188986e-05,1.546846925114778e-09,3.867295245990149e-10,0.9999184897011502,7.257891585327391,1.1678941578998718
0.0133447676225103,0.997846953406449,0.02,1.1423177159039656e-05,1.4613946635963577e-09,3.653650630599792e-10,0.9999185044270062,7.257891438134636,1.1678939468578964
0.013345011742155688,0.9978469047790998,0.02,1.1423160123621187e-05,1.3806730602593889e-09,3.4518334447921676e-10,0.999918518748656,7.257891296006171,1.1678937419547224
0.013345248831585554,0.9978468575280787,0.02,1.1423143564289777e-05,1.3044191821026944e-09,3.261186459316591e-10,0.9999185326769569,7.257891158763597,1.1678935430099608
0.013345479094701018,0.9978468116142445,0.02,1.1423127467780003e-05,1.232385063526347e-09,3.0810896109779193e-10,0.999918546222488,7.257891026234923,1.1678933498485877
0.01334570272943325,0.9978467669995758,0.02,1.1423111821194383e-05,1.1643371519185367e-09,2.910959118615796e-10,0.999918559395556,7.257890898254338,1.1678931623007782
0.013345919927920946,0.9978467236471416,0.02,1.1423096611993242e-05,1.1000536325883027e-09,2.750240949939528e-10,0.9999185722062011,7.257890774661974,1.1678929802017528
0.013346130876680351,0.9978466815210659,0.02,1.1423081827984845e-05,1.0393260683862687e-09,2.598413779515366e-10,0.999918584664204,7.257890655303701,1.1678928033916247
0.013346335756774963,0.9978466405865001,0.02,1.1423067457315801e-05,9.81957292619977e-10,2.454984073007622e-10,0.9999185967790918,7.25789054003091,1.1678926317152523
0.013346534743974181,0.9978466008095908,0.02,1.1423053488461733e-05,9.277616832731824e-10,2.3194869836698687e-10,0.9999186085601446,7.257890428700319,1.1678924650220976
0.013346728008912456,0.9978465621574542,0.02,1.1423039910218192e-05,8.76562526984686e-10,2.19148241917286e-10,0.9999186200163998,7.2578903211737735,1.1678923031660864
0.013346915717239893,0.9978465245981455,0.02,1.1423026711691838e-05,8.281939093878579e-10,2.070554871845364e-10,0.9999186311566592,7.257890217318062,1.1678921460054765
0.013347098029769244,0.9978464881006321,0.02,1.1423013882291848e-05,7.824993153615864e-10,1.9563126693909357e-10,0.9999186419894952,7.257890117004738,1.1678919934027256
0.013347275102621126,0.9978464526347695,0.02,1.1423001411721569e-05,7.393302578863774e-10,1.8483847394507577e-10,0.9999186525232542,7.2578900201099446,1.1678918452243654
0.013347447087359798,0.9978464181712721,0.02,1.1422989289970385e-05,6.985474162927348e-10,1.7464224242160865e-10,0.9999186627660647,7.257889926514248,1.167891701340881
0.01334761413112917,0.9978463846816923,0.02,1.1422977507305834e-05,6.600177278710447e-10,1.6500940293858378e-10,0.9999186727258399,7.257889836102479,1.1678915616265904
0.013347776376783638,0.9978463521383928,0.02,1.1422966054265902e-05,6.236172041409289e-10,1.559088760003643e-10,0.9999186824102863,7.257889748763576,1.1678914259595319
0.013347933963013536,0.9978463205145263,0.02,1.1422954921651576e-05,5.892277206683725e-10,1.4731107178180493e-10,0.9999186918269054,7.257889664390436,1.1678912942213504
0.013348087024468103,0.9978462897840109,0.02,1.1422944100519552e-05,5.567375292974638e-10,1.3918824085378463e-10,0.9999187009830008,7.257889582879771,1.1678911662971898
0.01334823569187521,0.9978462599215078,0.02,1.142293358217518e-05,5.26042429772296e-10,1.3151409819957497e-10,0.9999187098856828,7.257889504131971,1.1678910420755897
0.013348380092156054,0.9978462309024027,0.02,1.1422923358165591e-05,4.970419438212822e-10,1.242637761206553e-10,0.999918718541873,7.257889428050974,1.167890921448383
