MSE_f1_H,MSE_f2_H,q(t),H_ratio,MSE_f1_H_2,MSE_f2_H_2,q(t)_2,H_ratio_2
9.57509142230342e-06,8.253940001366808e-06,0.0,1.0510766835476195,9.575091422303419e-06,8.253940001366808e-06,0.0,1.0510766835476197
9.343591553247247e-06,8.063586586728722e-06,0.0,1.0498909509181482,9.343591553247249e-06,8.063586586728722e-06,0.0,1.0498909509181482
9.111455962187608e-06,7.871790602230489e-06,0.0,1.0486383592532478,9.111455962187608e-06,7.871790602230489e-06,0.0,1.0486383592532478
8.879317695705137e-06,7.679156479629239e-06,0.0,1.047334022701504,8.879317695705137e-06,7.679156479629239e-06,0.0,1.047334022701504
8.647752103816035e-06,7.486236546850634e-06,0.0,1.0459910845196692,8.647752103816035e-06,7.486236546850634e-06,0.0,1.0459910845196692
8.417280235790556e-06,7.293533873967623e-06,0.0,1.0446209658988088,8.417280235790556e-06,7.293533873967623e-06,0.0,1.0446209658988088
8.188372157171145e-06,7.101505086330788e-06,0.0,1.0432335793523455,8.188372157171145e-06,7.101505086330788e-06,0.0,1.0432335793523455
7.961450172375426e-06,6.9105631256355054e-06,0.0,1.0418375127065571,7.961450172375426e-06,6.9105631256355054e-06,0.0,1.0418375127065573
7.736891940825042e-06,6.7210799435405905e-06,0.0,1.0404401885058987,7.736891940825042e-06,6.7210799435405905e-06,0.0,1.0404401885058987
7.515033477574522e-06,6.533389115739405e-06,0.0,1.0390480027065416,7.515033477574522e-06,6.533389115739405e-06,0.0,1.0390480027065416
7.296172031990749e-06,6.347788367194992e-06,0.0,1.037666445805184,7.296172031990749e-06,6.347788367194992e-06,0.0,1.037666445805184
7.080568840212259e-06,6.164542001646149e-06,0.0,1.0363002089821065,7.080568840212259e-06,6.164542001646149e-06,0.0,1.0363002089821063
6.868451748950066e-06,5.9838832305240855e-06,0.0,1.0349532773887873,6.868451748950066e-06,5.9838832305240855e-06,0.0,1.0349532773887873
6.6600177097233055e-06,5.806016398136385e-06,0.0,1.033629012352606,6.6600177097233055e-06,5.806016398136385e-06,0.0,1.033629012352606
6.4554351438938495e-06,5.631119101417157e-06,0.0,1.032330223983464,6.4554351438938495e-06,5.631119101417157e-06,0.0,1.032330223983464
6.254846179909212e-06,5.4593442037460005e-06,0.0,1.0310592354339123,6.254846179909212e-06,5.4593442037460005e-06,0.0,1.0310592354339125
6.0583687650133784e-06,5.29082174333532e-06,0.0,1.0298179398738432,6.0583687650133784e-06,5.29082174333532e-06,0.0,1.0298179398738432
5.866098654367702e-06,5.1256607375036e-06,0.0,1.0286078510840906,5.866098654367702e-06,5.1256607375036e-06,0.0,1.0286078510840906
5.678111281062438e-06,4.963950884815979e-06,0.0,1.027430148443559,5.678111281062438e-06,4.963950884815979e-06,0.0,1.027430148443559
5.494463510914536e-06,4.805764167604459e-06,0.0,1.0262857169763866,5.494463510914536e-06,4.805764167604459e-06,0.0,1.0262857169763866
5.3151952862571435e-06,4.651156357796984e-06,0.0,1.0251751830351157,5.3151952862571435e-06,4.651156357796984e-06,0.0,1.0251751830351157
5.140331163146655e-06,4.50016842930412e-06,0.0,1.0240989461195542,5.140331163146655e-06,4.50016842930412e-06,0.0,1.0240989461195542
4.969881746557978e-06,4.352827880448355e-06,0.0,1.0230572072664306,4.969881746557978e-06,4.352827880448355e-06,0.0,1.0230572072664306
4.803845028219841e-06,4.209149970086891e-06,0.0,1.0220499943900083,4.803845028219841e-06,4.209149970086891e-06,0.0,1.0220499943900085
4.642207631769983e-06,4.069138871184966e-06,0.0,1.0210771849068816,4.642207631769983e-06,4.069138871184966e-06,0.0,1.0210771849068816
4.484945969893978e-06,3.932788745652909e-06,0.0,1.0201385259378928,4.484945969893978e-06,3.932788745652909e-06,0.0,1.0201385259378928
4.332027318059017e-06,3.800084744274481e-06,0.0,1.0192336523454113,4.332027318059017e-06,3.800084744274481e-06,0.0,1.0192336523454113
4.1834108093720035e-06,3.6710039355338138e-06,0.0,1.0183621028341985,4.1834108093720035e-06,3.6710039355338138e-06,0.0,1.0183621028341985
4.039048354985713e-06,3.545516167099566e-06,0.0,1.0175233343180463,4.039048354985713e-06,3.545516167099566e-06,0.0,1.0175233343180463
3.898885494352365e-06,3.4235848636532093e-06,0.0,1.0167167347317068,3.898885494352365e-06,3.4235848636532093e-06,0.0,1.0167167347317068
3.7628621794852e-06,3.3051677646582247e-06,0.0,1.0159416344478152,3.7628621794852e-06,3.3051677646582247e-06,0.0,1.0159416344478152
3.630913497239099e-06,3.190217605562293e-06,0.0,1.0151973164411778,3.6309134972390996e-06,3.190217605562293e-06,0.0,1.0151973164411778
3.5029703334641097e-06,3.0786827458088807e-06,0.0,1.014483025327539,3.5029703334641097e-06,3.0786827458088807e-06,0.0,1.014483025327539
3.378959982723474e-06,2.9705077469106397e-06,0.0,1.0137979753905328,3.378959982723474e-06,2.9705077469106397e-06,0.0,1.0137979753905328
3.258806707102759e-06,2.8656339037073475e-06,0.0,1.013141357698668,3.258806707102759e-06,2.8656339037073475e-06,0.0,1.013141357698668
3.142432247470665e-06,2.7639997317977383e-06,0.0,1.0125123464037036,3.142432247470665e-06,2.7639997317977383e-06,0.0,1.0125123464037036
3.029756290386653e-06,2.6655414139992227e-06,0.0,1.011910104302471,3.029756290386653e-06,2.6655414139992227e-06,0.0,1.011910104302471
2.9206968936869673e-06,2.5701932085537053e-06,0.0,1.0113337877359314,2.9206968936869673e-06,2.5701932085537053e-06,0.0,1.0113337877359314
2.815170873619852e-06,2.4778878216625735e-06,0.0,1.0107825508918804,2.815170873619852e-06,2.4778878216625735e-06,0.0,1.0107825508918804
2.7130941562437993e-06,2.388556746800568e-06,0.0,1.0102555495711545,2.7130941562437993e-06,2.388556746800568e-06,0.0,1.0102555495711543
2.6143820956499147e-06,2.302130573127338e-06,0.0,1.009751944471297,2.6143820956499147e-06,2.302130573127338e-06,0.0,1.009751944471297
2.5189497614216997e-06,2.2185392651877737e-06,0.0,1.0092709040364132,2.5189497614216997e-06,2.2185392651877737e-06,0.0,1.0092709040364132
2.426712197602934e-06,2.1377124159681092e-06,0.0,1.0088116069171835,2.426712197602934e-06,2.1377124159681092e-06,0.0,1.0088116069171837
2.3375846553072347e-06,2.0595794752548103e-06,0.0,1.0083732440808113,2.3375846553072347e-06,2.0595794752548103e-06,0.0,1.0083732440808113
2.251482800971453e-06,1.9840699551275265e-06,0.0,1.0079550206068322,2.251482800971453e-06,1.9840699551275265e-06,0.0,1.0079550206068322
2.168322902129406e-06,1.9111136143062823e-06,0.0,1.007556157201316,2.168322902129406e-06,1.9111136143062823e-06,0.0,1.0075561572013159
2.088021992462623e-06,1.84064062296658e-06,0.0,1.0071758914588649,2.088021992462623e-06,1.8406406229665802e-06,0.0,1.0071758914588647
2.0104980177707275e-06,1.7725817095343535e-06,0.0,1.0068134788990502,2.0104980177707275e-06,1.7725817095343535e-06,0.0,1.0068134788990502
1.935669964395779e-06,1.7068682908757333e-06,0.0,1.0064681938013815,1.935669964395779e-06,1.7068682908757333e-06,0.0,1.0064681938013815
1.8634579715322297e-06,1.6434325872043407e-06,0.0,1.006139329860639,1.8634579715322297e-06,1.6434325872043407e-06,0.0,1.006139329860639
1.7937834287569797e-06,1.58220772294124e-06,0.0,1.005826200682324,1.7937834287569795e-06,1.58220772294124e-06,0.0,1.005826200682324
1.726569060022221e-06,1.5231278146797344e-06,0.0,1.0055281401361125,1.726569060022221e-06,1.5231278146797344e-06,0.0,1.0055281401361125
1.6617389952671498e-06,1.4661280473286488e-06,0.0,1.0052445025835086,1.6617389952671498e-06,1.4661280473286488e-06,0.0,1.0052445025835086
1.599218830723028e-06,1.4111447394336596e-06,0.0,1.0049746629943386,1.599218830723028e-06,1.4111447394336596e-06,0.0,1.0049746629943386
1.5389356789092903e-06,1.3581153986062496e-06,0.0,1.0047180169653462,1.5389356789092905e-06,1.3581153986062496e-06,0.0,1.0047180169653462
1.4808182092462682e-06,1.306978767924073e-06,0.0,1.004473980652871,1.4808182092462682e-06,1.306978767924073e-06,0.0,1.004473980652871
1.4247966801423305e-06,1.257674864104522e-06,0.0,1.0042419906304434,1.4247966801423305e-06,1.257674864104522e-06,0.0,1.0042419906304434
1.3708029633497978e-06,1.2101450081951194e-06,0.0,1.004021503681071,1.3708029633497978e-06,1.2101450081951194e-06,0.0,1.004021503681071
1.3187705613244342e-06,1.164331849469739e-06,0.0,1.0038119965330543,1.3187705613244342e-06,1.1643318494697393e-06,0.0,1.0038119965330545
1.2686346182677357e-06,1.120179383168481e-06,0.0,1.003612965547291,1.2686346182677355e-06,1.120179383168481e-06,0.0,1.003612965547291
1.2203319254791382e-06,1.0776329626710477e-06,0.0,1.003423926363234,1.2203319254791382e-06,1.0776329626710477e-06,0.0,1.003423926363234
1.173800921596718e-06,1.0366393066486922e-06,0.0,1.0032444135099703,1.173800921596718e-06,1.0366393066486922e-06,0.0,1.0032444135099705
1.1289816882595766e-06,9.971465016978173e-07,0.0,1.003073979988214,1.1289816882595766e-06,9.971465016978173e-07,0.0,1.003073979988214
1.085815941682846e-06,9.59104000919236e-07,0.0,1.002912196828418,1.085815941682846e-06,9.591040009192361e-07,0.0,1.002912196828418
1.0442470205968442e-06,9.224626188705512e-07,0.0,1.002758652629683,1.0442470205968442e-06,9.224626188705513e-07,0.0,1.002758652629683
1.004219870965261e-06,8.871745232850851e-07,0.0,1.0026129530836232,1.004219870965261e-06,8.871745232850851e-07,0.0,1.0026129530836232
9.656810278631467e-07,8.531932239191161e-07,0.0,1.002474720486926,9.656810278631467e-07,8.531932239191161e-07,0.0,1.002474720486926
9.2857859486379e-07,8.204735588596424e-07,0.0,1.0023435932459184,9.285785948637899e-07,8.204735588596424e-07,0.0,1.0023435932459184
8.928622212541482e-07,7.889716785974992e-07,0.0,1.0022192253760949,8.928622212541482e-07,7.889716785974992e-07,0.0,1.0022192253760949
8.584830773711682e-07,7.586450281451506e-07,0.0,1.0021012859992178,8.584830773711682e-07,7.586450281451506e-07,0.0,1.0021012859992178
8.253938283260398e-07,7.294523274548136e-07,0.0,1.001989458840297,8.253938283260398e-07,7.294523274548136e-07,0.0,1.0019894588402973
7.935486063599401e-07,7.013535503706434e-07,0.0,1.0018834417264866,7.935486063599401e-07,7.013535503706434e-07,0.0,1.0018834417264866
7.629029820531267e-07,6.743099023283252e-07,0.0,1.0017829460896672,7.629029820531267e-07,6.743099023283252e-07,0.0,1.0017829460896672
7.33413934589123e-07,6.482837969966019e-07,0.0,1.00168769647428,7.33413934589123e-07,6.482837969966019e-07,0.0,1.00168769647428
7.050398212571842e-07,6.232388320377951e-07,0.0,1.0015974300517425,7.050398212571842e-07,6.232388320377951e-07,0.0,1.0015974300517423
6.777403463590506e-07,5.991397641482509e-07,0.0,1.0015118961426217,6.777403463590506e-07,5.991397641482509e-07,0.0,1.0015118961426217
6.514765296701763e-07,5.759524835247277e-07,0.0,1.0014308557475384,6.514765296701763e-07,5.759524835247277e-07,0.0,1.0014308557475384
6.262106745909989e-07,5.536439878889557e-07,0.0,1.001354081087651,6.262106745909989e-07,5.536439878889557e-07,0.0,1.001354081087651
6.019063361103578e-07,5.321823561899135e-07,0.0,1.0012813551554154,6.019063361103578e-07,5.321823561899135e-07,0.0,1.0012813551554154
5.785282886907789e-07,5.115367220916138e-07,0.0,1.0012124712761954,5.785282886907789e-07,5.115367220916138e-07,0.0,1.0012124712761954
5.560424941739326e-07,4.916772473434339e-07,0.0,1.00114723268119,5.560424941739326e-07,4.916772473434339e-07,0.0,1.00114723268119
5.34416069794083e-07,4.725750951200379e-07,0.0,1.001085452092042,5.34416069794083e-07,4.725750951200379e-07,0.0,1.001085452092042
4.932312478128092e-07,4.361939736016737e-07,0.0,1.001022869847206,4.932312478128092e-07,4.3619397360167366e-07,0.0,1.001022869847206
4.552109094743954e-07,4.0260596880478354e-07,0.0,1.0009602669046018,4.5521090947439533e-07,4.0260596880478354e-07,0.0,1.0009602669046018
4.2010974570189713e-07,3.715944455952721e-07,0.0,1.0008978830682966,4.2010974570189713e-07,3.715944455952721e-07,0.0,1.0008978830682966
3.8770186652071875e-07,3.429599677763001e-07,0.0,1.000835927081435,3.8770186652071875e-07,3.4295996777630007e-07,0.0,1.000835927081435
3.577792113289802e-07,3.165188817743055e-07,0.0,1.0007745797272896,3.577792113289802e-07,3.165188817743055e-07,0.0,1.0007745797272896
3.30150095444258e-07,2.921020228097124e-07,0.0,1.000713996652353,3.30150095444258e-07,2.921020228097124e-07,0.0,1.000713996652353
3.0463788058331336e-07,2.695535323406638e-07,0.0,1.0006543109340325,3.0463788058331336e-07,2.695535323406638e-07,0.0,1.0006543109340325
2.810795730193207e-07,2.487296130388155e-07,1.145461680325255e-05,1.0005956353958885,2.810795730193207e-07,2.487296130388155e-07,1.145461680325255e-05,1.0005956353958885
2.593233090266647e-07,2.2949630118742347e-07,0.0001444431830259,1.0005380645687658,2.593233090266647e-07,2.2949630118742342e-07,0.00014444318302597736,1.0005380645687658
2.392311904702819e-07,2.1173196966470005e-07,0.0002741868104075,1.000481676842364,2.3923119047028183e-07,2.1173196966470005e-07,0.00027418681040751735,1.000481676842364
2.206759955360002e-07,1.953244179857553e-07,0.0004006459659844,1.000426536198702,2.2067599553600014e-07,1.9532441798575528e-07,0.0004006459659844808,1.000426536198702
2.0354033252204763e-07,1.801701222888766e-07,0.0005237971712488,1.000372693783158,2.0354033252204758e-07,1.8017012228887656e-07,0.000523797171248841,1.0003726937831579
1.877158632530028e-07,1.661735474672357e-07,0.0006436311362667,1.0003201893272509,1.877158632530028e-07,1.661735474672357e-07,0.0006436311362667092,1.0003201893272509
1.7310259007934857e-07,1.5324651600397993e-07,0.0007601510663706,1.000269052436216,1.7310259007934857e-07,1.5324651600397993e-07,0.0007601510663706179,1.0002690524362159
1.5960820098443966e-07,1.4130762857783133e-07,0.0008733711278494,1.0002193037533256,1.5960820098443963e-07,1.4130762857783133e-07,0.0008733711278494206,1.0002193037533256
1.4714746782393564e-07,1.3028173196450025e-07,0.0009833150597953,1.0001709560119418,1.4714746782393564e-07,1.3028173196450025e-07,0.00098331505979532,1.0001709560119418
1.3564169317642284e-07,1.200994301718309e-07,0.0010900149200401,1.0001240149853483,1.3564169317642284e-07,1.2009943017183087e-07,0.0010900149200401721,1.0001240149853483
1.2501820169324652e-07,1.106966351184265e-07,0.0011935099539111,1.0000784803435587,1.2501820169324652e-07,1.106966351184265e-07,0.0011935099539111427,1.0000784803435587
1.1520987220513328e-07,1.0201415350085777e-07,0.0012938455752975,1.00003434642551,1.1520987220513327e-07,1.0201415350085776e-07,0.0012938455752975033,1.0000343464255101
1.0615470717712685e-07,9.399730679724065e-08,0.0013910724502802,0.9999916029343324,1.0615470717712683e-07,9.399730679724065e-08,0.001391072450280273,0.9999916029343323
9.77954075597876e-08,8.659555608715571e-08,0.001490283913702,0.9999502355591824,9.77954075597876e-08,8.659555608715571e-08,0.0014902839137020509,0.9999502355591824
9.007896776433665e-08,7.97621446881388e-08,0.0016062827072218,0.9999102265283908,9.007896776433665e-08,7.97621446881388e-08,0.001606282707221829,0.9999102265283907
8.295654040678006e-08,7.34539796876172e-08,0.0017185334945955,0.9998715551300588,8.295654040678005e-08,7.34539796876172e-08,0.00171853349459552,0.9998715551300589
7.638298893463001e-08,6.763123709006455e-08,0.001827112992271,0.9998341981632088,7.638298893463001e-08,6.763123709006455e-08,0.0018271129922710074,0.9998341981632088
7.031660316669997e-08,6.22571111698543e-08,0.0019321013190646,0.9997981303415724,7.031660316669997e-08,6.22571111698543e-08,0.0019321013190646498,0.9997981303415723
6.471883705905539e-08,5.7297583465355816e-08,0.0020335812874192,0.9997633246544394,6.471883705905539e-08,5.7297583465355816e-08,0.002033581287419284,0.9997633246544394
5.955406690439072e-08,5.2721209820059775e-08,0.0021316377728689,0.9997297526885928,5.955406690439072e-08,5.2721209820059775e-08,0.002131637772868955,0.9997297526885927
5.4789368323716206e-08,4.8498924012634236e-08,0.0022263571543287,0.9996973849149916,5.4789368323716206e-08,4.849892401263423e-08,0.0022263571543287065,0.9996973849149916
5.0394310547179354e-08,4.4603856641536865e-08,0.0023178268184895,0.9996661909435534,5.039431054717935e-08,4.4603856641536865e-08,0.0023178268184895104,0.9996661909435534
4.6340766606462755e-08,4.1011168042333856e-08,0.0024061347221573,0.9996361397490702,4.6340766606462755e-08,4.101116804233385e-08,0.0024061347221573824,0.9996361397490702
4.2602738175659185e-08,3.7697894118295335e-08,0.0024913690069762,0.999607199871032,4.260273817565918e-08,3.769789411829533e-08,0.002491369006976263,0.9996071998710319
3.9156193901919275e-08,3.464280405814323e-08,0.0025736176613896,0.99957933958988,3.9156193901919275e-08,3.464280405814323e-08,0.0025736176613896156,0.99957933958988
3.597892016241354e-08,3.182626899986943e-08,0.0026529682252471,0.9995525270819798,3.597892016241354e-08,3.182626899986943e-08,0.0026529682252471433,0.9995525270819798
3.305038327114821e-08,2.9230140777127698e-08,0.0027295075327925,0.9995267305554066,3.305038327114821e-08,2.9230140777127698e-08,0.0027295075327925748,0.9995267305554066
3.0351602238644934e-08,2.6837639955513333e-08,0.0028033214902205,0.999501918368435,3.035160223864493e-08,2.6837639955513333e-08,0.0028033214902205787,0.999501918368435
2.7865031260187192e-08,2.4633252430733493e-08,0.0028744948842957,0.999478059132462,2.7865031260187192e-08,2.463325243073349e-08,0.0028744948842957642,0.9994780591324621
2.5574451174813263e-08,2.26026339197916e-08,0.0029431112188739,0.9994551218009275,2.5574451174813263e-08,2.26026339197916e-08,0.00294311121887394,0.9994551218009277
2.3464869198108473e-08,2.0732521730374442e-08,0.003009252576432,0.9994330757456608,2.346486919810847e-08,2.0732521730374442e-08,0.003009252576432053,0.9994330757456608
2.1522426287600057e-08,1.9010653243113192e-08,0.0030729995020138,0.9994118908219404,2.1522426287600054e-08,1.9010653243113192e-08,0.0030729995020138514,0.9994118908219404
1.9734311550645564e-08,1.742569058668809e-08,0.0031344309072033,0.9993915374234444,1.9734311550645564e-08,1.742569058668809e-08,0.003134430907203334,0.9993915374234444
1.8088683151553622e-08,1.5967151027252145e-08,0.0031936239919837,0.9993719865281564,1.808868315155362e-08,1.5967151027252145e-08,0.0031936239919837517,0.9993719865281564
1.6574595217643767e-08,1.4625342631684161e-08,0.0032506541825521,0.9993532097361878,1.6574595217643767e-08,1.4625342631684161e-08,0.003250654182552171,0.9993532097361878
1.5181930283395622e-08,1.3391304799073224e-08,0.0033055950832962,0.9993351793003952,1.518193028339562e-08,1.3391304799073224e-08,0.0033055950832962867,0.9993351793003952
1.3901336848046471e-08,1.2256753286837437e-08,0.0033585184413683,0.999317868150586,1.390133684804647e-08,1.2256753286837435e-08,0.0033585184413683633,0.9993178681505859
1.2724171655263618e-08,1.1214029387264633e-08,0.0034094941224038,0.9993012499120244,1.2724171655263618e-08,1.1214029387264633e-08,0.0034094941224038335,0.9993012499120245
1.1642446334082352e-08,1.0256052937241094e-08,0.0034585900960759,0.9992852989188918,1.1642446334082353e-08,1.0256052937241094e-08,0.003458590096075942,0.9992852989188918
1.0648778068405731e-08,9.376278868725185e-09,0.0035058724303225,0.999269990223284,1.064877806840573e-08,9.376278868725185e-09,0.0035058724303225655,0.9992699902232841
9.736343988206524e-09,8.56865703030224e-09,0.0035514052931751,0.9992552996002788,9.736343988206523e-09,8.56865703030224e-09,0.003551405293175125,0.9992552996002789
8.898838999345574e-09,7.827595031111428e-09,0.0035952509612392,0.9992412035495484,8.898838999345574e-09,7.827595031111428e-09,0.003595250961239294,0.9992412035495483
8.130436790807551e-09,7.147923877695973e-09,0.0036374698339563,0.9992276792939486,8.130436790807551e-09,7.147923877695973e-09,0.0036374698339563193,0.9992276792939486
7.425753778294861e-09,6.5248661920684654e-09,0.003678120452887,0.999214704775478,7.425753778294861e-09,6.524866192068465e-09,0.0036781204528870902,0.999214704775478
6.7798157616745635e-09,5.954006815592349e-09,0.0037172595253025,0.9992022586489482,6.779815761674563e-09,5.954006815592349e-09,0.0037172595253025078,0.9992022586489482
6.1880270908613765e-09,5.431265618314674e-09,0.0037549419514671,0.9991903202736846,6.1880270908613765e-09,5.431265618314674e-09,0.0037549419514671723,0.9991903202736846
5.646142150461888e-09,4.9528723472228854e-09,0.0037912208550523,0.9991788697035427,5.646142150461888e-09,4.9528723472228854e-09,0.003791220855052324,0.9991788697035427
5.150238988022622e-09,4.515343359648661e-09,0.0038261476161739,0.999167887675485,5.150238988022622e-09,4.515343359648661e-09,0.003826147616173903,0.999167887675485
4.696694924097316e-09,4.115460099795299e-09,0.0038597719066113,0.9991573555969538,4.696694924097316e-09,4.1154600997952995e-09,0.0038597719066113534,0.9991573555969538
4.2821639946887445e-09,3.750249187196127e-09,0.0038921417267961,0.9991472555322346,4.2821639946887445e-09,3.750249187196127e-09,0.00389214172679615,0.9991472555322346
3.903556087997362e-09,3.416963995901579e-09,0.0039233034442246,0.9991375701879988,3.903556087997362e-09,3.416963995901579e-09,0.003923303444224646,0.9991375701879988
3.558017647905392e-09,3.113067612402882e-09,0.0039533018329724,0.9991282828981812,3.5580176479053923e-09,3.1130676124028825e-09,0.003953301832972489,0.9991282828981812
3.242913826309014e-09,2.836217068800384e-09,0.0039821801140145,0.9991193776083378,3.2429138263090145e-09,2.836217068800384e-09,0.003982180114014544,0.9991193776083378
2.955811975352638e-09,2.5842487555658494e-09,0.0040099799961314,0.9991108388596128,2.955811975352638e-09,2.5842487555658494e-09,0.004009979996131463,0.9991108388596127
2.69446637886547e-09,2.355164925483604e-09,0.0040367417171525,0.9991026517724222,2.69446637886547e-09,2.355164925483604e-09,0.004036741717152537,0.9991026517724222
2.45680412992133e-09,2.1471212070380976e-09,0.0040625040853507,0.9990948020299634,2.45680412992133e-09,2.1471212070380976e-09,0.004062504085350716,0.9990948020299634
2.2409120684728358e-09,1.9584150516807864e-09,0.0040873045208211,0.9990872758616264,2.2409120684728358e-09,1.9584150516807864e-09,0.004087304520821112,0.9990872758616263
2.0450246995082096e-09,1.7874750451063784e-09,0.0041111790966958,0.9990800600263914,2.0450246995082096e-09,1.7874750451063786e-09,0.00411117909669585,0.9990800600263914
1.8675130181768713e-09,1.6328510179277343e-09,0.0041341625800555,0.999073141796279,1.8675130181768717e-09,1.6328510179277343e-09,0.0041341625800555,0.999073141796279
1.7068741738728639e-09,1.493204895997829e-09,0.0041562884724366,0.9990665089399092,1.7068741738728639e-09,1.4932048959978292e-09,0.004156288472436698,0.9990665089399093
1.5617219103839306e-09,1.3673022351167286e-09,0.0041775890498242,0.9990601497062208,1.5617219103839308e-09,1.3673022351167286e-09,0.00417758904982426,0.9990601497062207
1.4307777239460486e-09,1.2540043890084902e-09,0.0041980954020604,0.999054052808394,1.4307777239460489e-09,1.25400438900849e-09,0.00419809540206042,0.999054052808394
1.3128626854148638e-09,1.1522612632869376e-09,0.0042178374715931,0.9990482074080164,1.3128626854148638e-09,1.1522612632869376e-09,0.004217837471593144,0.9990482074080164
1.2068898768053584e-09,1.0611046116720247e-09,0.0042368440914972,0.9990426030995196,1.2068898768053586e-09,1.0611046116720249e-09,0.004236844091497294,0.9990426030995195
1.1118573961866667e-09,9.796418339923798e-10,0.0042551430227373,0.9990372298949152,1.1118573961866667e-09,9.796418339923798e-10,0.004255143022737351,0.9990372298949151
1.0268418883705651e-09,9.070502385386703e-10,0.0042727609906116,0.999032078208853,1.0268418883705653e-09,9.070502385386704e-10,0.004272760990611602,0.999032078208853
9.509925620243683e-10,8.425717341302022e-10,0.0042897237203594,0.9990271388440172,9.509925620243683e-10,8.425717341302023e-10,0.004289723720359473,0.9990271388440173
8.83525656789044e-10,7.855079198459766e-10,0.0043060559719094,0.9990224029768742,8.83525656789044e-10,7.855079198459767e-10,0.004306055971909428,0.9990224029768742
8.237193267124093e-10,7.35215542764966e-10,0.0043217815737262,0.9990178621437869,8.237193267124093e-10,7.35215542764966e-10,0.0043217815737262915,0.9990178621437869
7.709089088300685e-10,6.9110229627366e-10,0.0043369234557755,0.9990135082275,7.709089088300686e-10,6.911022962736601e-10,0.004336923455775565,0.9990135082275001
7.24482548059589e-10,6.526229335465253e-10,0.0043515036815766,0.9990093334440044,7.24482548059589e-10,6.526229335465253e-10,0.004351503681576641,0.9990093334440043
6.838771517315964e-10,6.192756726986773e-10,0.0043655434793437,0.9990053303297788,6.838771517315964e-10,6.192756726986773e-10,0.00436554347934377,0.9990053303297787
6.48574649077034e-10,5.905988718617218e-10,0.0043790632722255,0.9990014917294204,6.48574649077034e-10,5.905988718617219e-10,0.00437906327222557,0.9990014917294204
6.180985328354582e-10,5.661679540549501e-10,0.0043920827076278,0.998997810783654,6.180985328354583e-10,5.6616795405495e-10,0.004392082707627832,0.9989978107836541
5.920106618571242e-10,5.4559256322281e-10,0.0044046206856501,0.9989942809177224,5.920106618571243e-10,5.455925632228101e-10,0.004404620685650151,0.9989942809177225
5.699083051505776e-10,5.285139341973705e-10,0.0044166953866188,0.9989908958301564,5.699083051505777e-10,5.285139341973706e-10,0.0044166953866188186,0.9989908958301564
5.514214092888949e-10,5.146024606279769e-10,0.0044283242977506,0.998987649481917,5.514214092888949e-10,5.146024606279769e-10,0.004428324297750685,0.998987649481917
5.362100724391914e-10,5.035554461081318e-10,0.0044395242389466,0.998984536085908,5.362100724391914e-10,5.035554461081319e-10,0.0044395242389466015,0.9989845360859079
5.239622095306284e-10,4.950950248289095e-10,0.0044503113877334,0.9989815500968496,5.239622095306284e-10,4.950950248289096e-10,0.004450311387733419,0.9989815500968495
5.143913942330238e-10,4.88966239105396e-10,0.0044607013033712,0.9989786862015102,5.143913942330238e-10,4.889662391053961e-10,0.004460701303371284,0.9989786862015102
5.07234864488661e-10,4.84935262064075e-10,0.0044707089501397,0.9989759393092869,5.07234864488661e-10,4.849352620640751e-10,0.004470708950139768,0.9989759393092867
5.022516793302818e-10,4.82787754650421e-10,0.0044803487198266,0.9989733045431256,5.022516793302819e-10,4.82787754650421e-10,0.00448034871982661,0.9989733045431255
4.99221015634641e-10,4.823273469223349e-10,0.0044896344534308,0.998970777230778,4.99221015634641e-10,4.823273469223349e-10,0.0044896344534308685,0.998970777230778
4.979405943089822e-10,4.833742343414083e-10,0.0044985794621093,0.9989683528963826,4.979405943089823e-10,4.833742343414084e-10,0.00449857946210932,0.9989683528963826
4.982252261923488e-10,4.857638804650396e-10,0.0045071965473686,0.998966027252361,4.982252261923488e-10,4.857638804650396e-10,0.0045071965473686415,0.998966027252361
4.9990546867971e-10,4.893458180816224e-10,0.0045154980205447,0.9989637961916242,4.9990546867971e-10,4.893458180816225e-10,0.004515498020544762,0.9989637961916242
5.028263847488078e-10,4.939825414233044e-10,0.004523495721575,0.9989616557800768,5.028263847488079e-10,4.939825414233044e-10,0.004523495721575044,0.9989616557800768
5.068463966910957e-10,4.995484826383661e-10,0.0045312010370829,0.9989596022494136,5.068463966910958e-10,4.995484826383662e-10,0.004531201037082933,0.9989596022494136
5.118362274237446e-10,5.059290662128543e-10,0.0045386249178059,0.9989576319901952,5.118362274237446e-10,5.059290662128543e-10,0.004538624917805923,0.9989576319901952
5.176779227918716e-10,5.13019835500393e-10,0.0045457778953786,0.9989557415451978,5.176779227918717e-10,5.130198355003931e-10,0.004545777895378667,0.9989557415451978
5.242639487628443e-10,5.207256459537737e-10,0.0045526700984894,0.9989539276030268,5.242639487628443e-10,5.207256459537738e-10,0.004552670098489409,0.9989539276030268
5.314963578704876e-10,5.289599200543153e-10,0.0045593112684405,0.9989521869919858,5.314963578704877e-10,5.289599200543154e-10,0.004559311268440559,0.9989521869919858
5.392860196889995e-10,5.376439593077623e-10,0.004565710774114,0.99895051667419,5.392860196889995e-10,5.376439593077624e-10,0.004565710774114051,0.9989505166741899
