q(t),H_ratio,S(t),q_stagnation,q_tail_ratio,q_entropy_ratio
0.01708095524642266,0.9954162983235851,0.02,0.7281720183518382,7.253603250127189,1.1651502167821446
0.017085483109888357,0.9954147564975144,0.02,0.728221172127462,7.25360060661305,1.1651459214110775
0.01708990569065736,0.9954132492763359,0.02,0.7282691992383911,7.253598044954705,1.16514172666766
0.017094225498166127,0.9954117758715035,0.02,0.7283161260787585,7.253595562449706,1.1651376301270546
0.017098444979851246,0.995410335512888,0.02,0.7283619784059558,7.253593156488944,1.1651336294248122
0.017102566522772155,0.9954089274483277,0.02,0.728406781356587,7.253590824553354,1.1651297222553172
0.017106592455187176,0.9954075509431877,0.02,0.7284505594620032,7.253588564210732,1.165125906370275
0.01711052504808803,0.9954062052799368,0.02,0.7284933366634325,7.253586373112674,1.1651221795772424
0.017114366516681613,0.9954048897577283,0.02,0.7285351363267117,7.253584248991608,1.1651185397381882
0.017118119021840482,0.995403603691999,0.02,0.7285759812566376,7.253582189657942,1.1651149847681013
0.017121784671500762,0.9954023464140738,0.02,0.728615893710942,7.253580192997311,1.1651115126336276
0.017125365522030034,0.995401117270783,0.02,0.7286548954139013,7.2535782569679155,1.1651081213517467
0.01712886357955099,0.9953999156240886,0.02,0.7286930075695957,7.25357637959796,1.1651048089884832
0.017132280801229548,0.9953987408507214,0.02,0.7287302508748223,7.253574558983182,1.1651015736576502
0.01713561909652812,0.9953975923418263,0.02,0.728766645531672,7.253572793284466,1.165098413519627
0.017138880328423322,0.9953964695026175,0.02,0.7288022112597823,7.253571080725544,1.1650953267801691
0.017142066314588502,0.9953953717520424,0.02,0.7288369673082729,7.253569419590775,1.1650923116892484
0.01714517882854747,0.995394298522453,0.02,0.7288709324673706,7.253567808223012,1.1650893665399251
0.01714821960079298,0.9953932492592872,0.02,0.7289041250797401,7.253566245021533,1.1650864896672481
0.01715119031987684,0.9953922234207584,0.02,0.7289365630515128,7.253564728440052,1.1650836794471868
0.0171540926334695,0.9953912204775512,0.02,0.7289682638630414,7.2535632569848065,1.165080934295586
0.017156928149391206,0.9953902399125251,0.02,0.7289992445793732,7.2535618292127,1.1650782526671544
0.017159698436615602,0.9953892812204278,0.02,0.7290295218604541,7.253560443729523,1.1650756330544751
0.017162405026245886,0.9953883439076128,0.02,0.7290591119710723,7.253559099188232,1.165073073987044
0.017165049412465817,0.9953874274917655,0.02,0.72908803079055,7.25355779428729,1.165070574030333
0.01716763305346365,0.9953865315016368,0.02,0.7291162938221787,7.253556527769068,1.1650681317848786
0.017170157372332275,0.9953856554767803,0.02,0.729143916202424,7.253555298418305,1.1650657458853915
0.01717262375794795,0.9953847989673016,0.02,0.7291709127098894,7.253554105060613,1.1650634149998955
0.01717503356581982,0.9953839615336064,0.02,0.7291972977740516,7.253552946561056,1.1650611378288813
0.017177388118923977,0.9953831427461618,0.02,0.7292230854837757,7.253551821822757,1.1650589131044893
0.017179688708510343,0.9953823421852575,0.02,0.7292482895956143,7.253550729785572,1.165056739589709
0.0171819365948918,0.9953815594407787,0.02,0.7292729235418923,7.253549669424799,1.1650546160776016
0.017184133008209913,0.9953807941119801,0.02,0.7292970004385945,7.253548639749945,1.165052541390544
0.017186279149181694,0.9953800458072657,0.02,0.729320533093042,7.253547639803526,1.165050514379488
0.01718837618982998,0.9953793141439767,0.02,0.7293435340113857,7.2535466686599195,1.165048533923246
0.017190425274188813,0.9953785987481827,0.02,0.7293660154059046,7.253545725424251,1.1650465989277872
0.017192427518995326,0.9953778992544784,0.02,0.7293879892021229,7.253544809231325,1.1650447083255575
0.01719438401436202,0.995377215305783,0.02,0.729409467045743,7.25354391924459,1.165042861074819
0.017196295824432297,0.9953765465531502,0.02,0.7294304603094116,7.253543054655145,1.1650410561589974
0.01719816398801719,0.9953758926555751,0.02,0.7294509800993092,7.2535422146807775,1.165039292586058
0.017199989519219683,0.9953752532798124,0.02,0.7294710372615781,7.253541398565042,1.1650375693878887
0.017201773408038346,0.9953746281001946,0.02,0.7294906423885892,7.253540605576362,1.1650358856197054
0.017203516620958693,0.995374016798458,0.02,0.7295098058250471,7.253539835007171,1.1650342403594671
0.01720522010152823,0.9953734190635692,0.02,0.7295285376739539,7.253539086173087,1.165032632707312
0.017206884770918186,0.9953728345915591,0.02,0.729546847802408,7.253538358412107,1.1650310617850035
0.017208511528467252,0.995372263085358,0.02,0.7295647458472747,7.2535376510838345,1.1650295267353934
0.017210101252216847,0.9953717042546372,0.02,0.7295822412207035,7.253536963568742,1.1650280267218966
0.017211654799428877,0.9953711578156528,0.02,0.7295993431155143,7.253536295267445,1.1650265609279824
0.01721317300709102,0.9953706234910931,0.02,0.7296160605104484,7.253535645600016,1.1650251285566762
0.017214656692410603,0.9953701010099322,0.02,0.7296324021752888,7.253535014005316,1.1650237288300744
0.017216106653294427,0.9953695901072809,0.02,0.7296483766758537,7.2535343999403485,1.1650223609888744
0.017217523668818013,0.9953690905242499,0.02,0.7296639923788674,7.253533802879639,1.1650210242919126
0.017218908499681863,0.9953686020078084,0.02,0.7296792574567085,7.25353322231464,1.1650197180157176
0.017220261888655997,0.9953681243106506,0.02,0.7296941798920438,7.253532657753148,1.1650184414540738
0.017221584561015368,0.9953676571910636,0.02,0.7297087674823466,7.253532108718751,1.1650171939175944
0.017222877224960853,0.9953672004127987,0.02,0.7297230278443014,7.253531574750291,1.1650159747333095
0.017224140572034318,0.995366753744946,0.02,0.7297369684181043,7.253531055401341,1.1650147832442597
0.017225375277518353,0.995366316961812,0.02,0.7297505964716553,7.253530550239712,1.1650136188091045
0.017226582000830406,0.9953658898427995,0.02,0.729763919104647,7.253530058846967,1.1650124808017372
0.017227761385903408,0.9953654721722902,0.02,0.7297769432525554,7.253529580817955,1.1650113686109127
0.017228914061560553,0.9953650637395322,0.02,0.7297896756905318,7.253529115760364,1.1650102816398826
0.017230040641876478,0.9953646643385263,0.02,0.729802123037196,7.25352866329429,1.1650092193060393
0.017231141726533748,0.9953642737679189,0.02,0.7298142917583451,7.253528223051815,1.1650081810405724
0.017232217901168134,0.9953638918308947,0.02,0.7298261881705614,7.25352779467661,1.165007166288129
0.017233269737705205,0.995363518335073,0.02,0.7298378184447416,7.253527377823537,1.1650061745064866
0.01723429779468877,0.9953631530924066,0.02,0.7298491886095336,7.253526972158285,1.1650052051662334
0.017235302617603244,0.9953627959190827,0.02,0.7298603045546926,7.253526577357,1.1650042577504547
0.017236284739184884,0.9953624466354256,0.02,0.7298711720343533,7.253526193105942,1.1650033317544293
0.017237244679727228,0.9953621050658034,0.02,0.7298817966702276,7.2535258191011405,1.1650024266853327
